,singer,genre,content,likes,sentiment,release_filled,release_rank,year,scaled_likes,feature
3644,폴킴,발라드,너도 아는,51703,joy,2020-10-27,0.8288665128614244,2020,0.12120409397577933,0.9500706068372038
3645,정준일,발라드,366일,2281,joy,2021-11-07,0.998404450290002,2021,0.007472367636556618,1.0058768179265587
3646,박원,발라드,짐,10268,joy,2020-10-22,0.8256969749239959,2020,0.024070627177210265,0.8497676021012062
3647,권진아,발라드,잘 가,17380,joy,2021-02-18,0.8712348261066432,2021,0.056935444771308207,0.9281702708779513
3648,신용재 (2F),발라드,첫 줄,46204,joy,2020-07-01,0.788977770111473,2020,0.10831313382312262,0.8972909039345955
3649,정승환,발라드,그대가 있다면,4584,joy,2021-05-26,0.90739343237241,2021,0.015016805456368056,0.9224102378287781
3650,임창정,발라드,힘든 건 사랑이 아니다,108982,joy,2020-10-19,0.823152719981026,2020,0.2554796543656729,1.0786323743466988
3651,황치열,발라드,사랑해 널 지우지도 못할만큼 (Unforgettable),3164,joy,2021-04-02,0.888074343991893,2021,0.01036500271901146,0.8984393467109044
3652,HYNN (박혜원),발라드,바래,10163,joy,2021-10-03,0.9688436576899029,2021,0.0332931487463064,1.0021368064362093
3653,엠씨더맥스 (M.C the MAX),발라드,처음처럼,108063,joy,2020-03-25,0.7581017270747538,2020,0.25332530041399226,1.011427027488746
3654,먼데이 키즈 (Monday Kiz),발라드,"사랑 못해, 남들 쉽게 다 하는 거",36762,joy,2020-10-21,0.8249207615515644,2020,0.08617884654154691,0.9110996080931113
3655,레터 플로우,"발라드, 인디음악",넌 어떤 하루를 살아,1053,joy,2020-10-26,0.828133422454128,2020,0.002468481731359798,0.8306019041854878
3656,윤종신,발라드,뒷모습,2530,joy,2021-05-25,0.9068328338256539,2021,0.008288071074304359,0.9151209048999583
3657,임헌일,"인디음악, 록/메탈",오늘만큼은 (With 선우정아),1508,joy,2020-02-04,0.7408956639858557,2020,0.0035351096399720565,0.7444307736258278
3658,카더가든,발라드,아무렇지 않은 사람,16155,joy,2021-01-28,0.8648526272666509,2021,0.05292244593098297,0.9177750731976339
3659,KCM,발라드,버릇처럼 셋을 센다,41290,joy,2020-01-24,0.7389982535199121,2020,0.09679355241011023,0.8357918059300223
3660,심규선 (Lucia),"발라드, 인디음악",야래향 夜來香,5364,joy,2020-12-14,0.8530153733370708,2020,0.012574488135815723,0.8655898614728865
3661,윤건,발라드,괜찮아질거야,8960,joy,2020-04-24,0.7666400741715002,2020,0.021004364969595242,0.7876444391410954
3662,권순관,발라드,다시 만날 때까지,946,joy,2020-03-09,0.752776040880571,2020,0.0022176483550487834,0.7549936892356198
3663,스무살,"발라드, 인디음악",지나가요 (Duet 최유리),3644,joy,2021-06-23,0.9169882921149659,2021,0.011937443080934815,0.9289257351959007
3664,정은지,록/메탈,두고 왔나 봐요,4887,joy,2020-07-15,0.7935703658983593,2020,0.01145628700964419,0.8050266529080035
3665,김동률,발라드,취중진담,54009,joy,2007-03-15,0.1416373789861791,2007,0.5200435247330257,0.6616809037192048
3666,토이,발라드,내가 너의 곁에 잠시 살았다는 걸,40963,joy,1996-02-01,0.02593846352875224,1996,0.8026452434603704,0.8285837069891226
3667,윤종신,발라드,Annie,10057,joy,2000-03-23,0.048664266154940815,2000,0.14343169274213102,0.19209595889707184
3668,서지원,발라드,내 눈물 모아,50979,joy,1996-01-22,0.02561504129023912,1996,0.9989027138238464,1.0245177551140856
3669,김현성,발라드,이해할께,2101,joy,1999-10-14,0.04517130597899911,1999,0.022251433781047585,0.0674227397600467
3670,미스 미스터,록/메탈,널 위한 거야,7784,joy,1996-01-01,0.025162250156320752,1996,0.1525227784853532,0.17768502864167396
3671,박진영,발라드,너의 뒤에서,12821,joy,1994-09-01,0.020397162508894114,1994,0.2615428559769857,0.2819400184858798
3672,이기찬,발라드,또 한번 사랑은 가고,10095,joy,2001-09-07,0.06170896310830333,2001,0.10514091694961152,0.16684988005791485
3673,팀,발라드,사랑합니다...,73312,joy,2003-04-22,0.08007934625584856,2003,0.610587333844155,0.6906666801000035
3674,박효신,R&B/Soul,바보,41866,joy,1999-12-01,0.046766855688997175,1999,0.44379896322523876,0.49056581891423595
3675,김연우,발라드,여전히 아름다운지,94196,joy,1999-01-01,0.0401043575756269,1999,0.9985476672567872,1.038652024832414
3676,김장훈,발라드,나와 같다면,8002,joy,1998-02-01,0.035813622544686174,1998,0.1221597849987784,0.15797340754346456
3677,김건모,발라드,미안해요,26579,joy,2001-05-05,0.05808663403695638,2001,0.2768242131355844,0.3349108471725408
3678,이소라,발라드,난 행복해,6427,joy,1999-11-23,0.046076888246835854,1999,0.06811122536599845,0.1141881136128343
3679,토이,발라드,바램,6598,joy,2000-05-06,0.049289549149399516,2000,0.0940998616597972,0.1433894108091967
3680,이적,발라드,다행이다,51673,joy,2007-04-19,0.14318980573104206,2007,0.4975493264258683,0.6407391321569104
3681,김연우,발라드,사랑한다는 흔한 말,65839,joy,2006-01-17,0.12149895426809548,2006,0.5381421390330622,0.6596410933011576
3682,김현식,발라드,비처럼 음악처럼,19604,joy,1986-12-05,0.0038595053795899012,1986,0.9979010955257501,1.0017606009053401
3683,김현철,국내영화,그대안의 블루,13639,joy,1992-01-01,0.013001573988227431,1992,0.5024928906451971,0.5154944646334245
3684,김동률,발라드,다시 사랑한다 말할까,47305,joy,2001-10-26,0.06261454537614007,2001,0.4926885662507551,0.5553031116268952
3685,이승철,-,인연,9014,joy,2004-04-26,0.09424524030272323,2004,0.056432730232266956,0.15067797053499019
3686,김현성,발라드,소원,7654,joy,1997-10-01,0.03303219129347334,1997,0.11857419604804341,0.15160638734151674
3687,성시경,발라드,차마...,38803,joy,2003-10-16,0.08721619698570475,2003,0.3231752007195922,0.410391397705297
3688,이기찬,발라드,우리 그만 아프자,3794,joy,2004-10-05,0.10075680803812072,2004,0.023752582482939964,0.12450939052106068
3689,테이,발라드,사랑은...하나다,11288,joy,2005-02-01,0.10634123202311392,2005,0.10761545208404837,0.2139566841071623
3690,박효신,R&B/Soul,해줄 수 없는 일,53284,joy,1999-12-01,0.046766855688997175,1999,0.5648408264515377,0.6116076821405348
3691,유재하,발라드,사랑하기 때문에,47123,joy,1987-08-20,0.00480821061256172,1987,0.9970800741703787,1.0018882847829405
3692,장혜진,발라드,1994년 어느 늦은 밤,25649,joy,2001-05-03,0.05780633476357835,2001,0.26713812569000356,0.3249444604535819
3693,김장훈,발라드,세상이 그대를 속일지라도,7423,joy,1998-02-01,0.035813622544686174,1998,0.1133184705594918,0.14913209310417797
3694,부활,록/메탈,Never Ending Story,63852,joy,2002-09-01,0.0711313309903189,2002,0.6162807532309592,0.6874120842212781
3695,러브홀릭,"록/메탈, 국내드라마",인형의 꿈,32637,joy,2003-09-09,0.08475818797300504,2003,0.27182096811806644,0.3565791560910715
3696,캔,발라드,천상연,5794,joy,2004-05-19,0.09489208477974946,2004,0.03627371188881237,0.13116579666856182
3697,신승훈,발라드,미소속에 비친 그대,8931,joy,1991-11-30,0.012290045063498567,1991,0.199254830217304,0.21154487528080257
3698,성시경,발라드,두사람,104755,joy,2005-04-07,0.1091442247568943,2005,0.9986938946726157,1.10783811942951
3699,K2 김성면,록/메탈,그녀의 연인에게... #Story Ⅰ,15357,joy,1999-04-01,0.04213113693697579,1999,0.16277787789803988,0.20490901483501567
3700,하동균,발라드,그녀를 사랑해줘요,102198,joy,2006-06-27,0.12936889540524807,2006,0.8353263312763087,0.9646952266815568
3701,이소라,발라드,믿음,5962,joy,1999-11-23,0.046076888246835854,1999,0.06318177481421801,0.10925866306105386
3702,김동률,발라드,잔향,2294,joy,2007-03-15,0.1416373789861791,2007,0.022060876850041884,0.16369825583622097
3703,윤상,발라드,사랑하오 (Duet With 김현철),4395,joy,2011-04-14,0.21205718105176913,2011,0.019791056873958664,0.23184823792572778
3704,성시경,발라드,외워 두세요,11573,joy,2003-10-16,0.08721619698570475,2003,0.09638704733984076,0.1836032443255455
3705,바이브,R&B/Soul,사진을 보다가,38404,joy,2003-11-28,0.08911360745164838,2003,0.31985208381916913,0.4089656912708175
3706,이기찬,발라드,감기,25697,joy,2002-11-12,0.07391276224153173,2002,0.24801413031937994,0.32192689256091167
3707,이승환,발라드,천일동안,16540,joy,1995-06-29,0.02337264710321482,1995,0.31579751671442213,0.3391701638176369
3708,김범수,발라드,보고싶다,5114,joy,2006-04-04,0.12671683304944048,2006,0.041799828354244145,0.16851666140368463
3709,포지션,발라드,I Love You,53861,joy,2000-12-28,0.054421182000474355,2000,0.7681589343525821,0.8225801163530564
3710,넥스트,록/메탈,먼 훗날 언젠가 (Original Ver.),3083,joy,1997-11-30,0.03413182690441795,1997,0.04773343665246029,0.08186526355687823
3711,이소라,발라드,처음 느낌 그대로,5607,joy,1995-09-01,0.02373919230686302,1995,0.10695319961795606,0.13069239192481907
3712,러브 페이지,뉴에이지,반갑다 봄아,1119,joy,2016-03-04,0.3818969792362923,2016,0.003930798278738913,0.3858277775150312
3713,모아캣 (MOACAT),뉴에이지,봄소리,991,joy,2017-03-07,0.4541926302852584,2017,0.0017951240012245245,0.4559877542864829
3714,Reason,뉴에이지,봄을 기다리며,167,joy,2016-03-08,0.38247913926561594,2016,0.0005866338807411962,0.38306577314635715
3715,Healing,뉴에이지,Fresh Morning,2097,joy,2015-01-13,0.32585868604325235,2015,0.008232439817213926,0.3340911258604663
3716,Green Tea,뉴에이지,Spring Time,683,joy,2015-04-13,0.33467733241337677,2015,0.0026813335217725854,0.33735866593514935
3717,감성노트,뉴에이지,바람따라 가는 기차여행,1969,joy,2015-12-08,0.3688307208003622,2015,0.0077299351454908054,0.37656065594585303
3718,연필 (The Pencil),뉴에이지,소풍가는 길,1259,joy,2015-10-08,0.35341426076457017,2015,0.004942604544526625,0.3583568653090968
3719,My Tree,뉴에이지,잠에서 깨어나,839,joy,2016-02-29,0.38107764289872575,2016,0.0029472205146219375,0.3840248634133477
3720,Green Tea,뉴에이지,너와 나의 이야기,176,joy,2015-10-16,0.3552038638176761,2015,0.0006909439236192898,0.3558948077412954
3721,피아노 모먼트,뉴에이지,기분 좋은 느낌,289,joy,2017-07-10,0.48319282433860156,2017,0.0005235023575720359,0.4837163266961736
3722,ALL NOTE,뉴에이지,오늘은 즐거운 날,234,joy,2017-04-27,0.46628862200564913,2017,0.00042387388121749623,0.46671249588686664
3723,여행이야기,뉴에이지,눈을 뜨면,138,joy,2016-05-10,0.39418702429979086,2016,0.00048476332660050937,0.3946717876263914
3724,Healing,뉴에이지,Refreshing,914,joy,2015-09-11,0.3489941568382242,2015,0.003588197421522903,0.3525823542597471
3725,제이 리,뉴에이지,classic waltz,419,joy,2014-03-07,0.2904116087022144,2014,0.0012631934374236883,0.2916748021396381
3726,Morning Dream,뉴에이지,아침이 밝아올 때,636,joy,2017-01-06,0.4420319541171651,2017,0.001152067472027041,0.4431840215891922
3727,Bird,뉴에이지,Blue Sea,6915,joy,2014-07-15,0.30319756786476637,2014,0.020847213889701205,0.3240447817544676
3728,아이윌,뉴에이지,바람이 솔솔 부는 날,427,joy,2017-08-18,0.4898337609694043,2017,0.0007734792618797901,0.4906072402312841
3729,Green Diary,뉴에이지,Happy Day,4303,joy,2015-05-11,0.33732939476918433,2015,0.01689279376894207,0.3542221885381264
3730,여행이야기,뉴에이지,하루를 마치며,768,joy,2016-04-27,0.3917936997347938,2016,0.0026978132958637045,0.3944915130306575
3731,El,뉴에이지,Morning Calm,1178,joy,2015-07-03,0.3427628883762048,2015,0.004624613306951838,0.34738750168315663
3732,Reason,뉴에이지,오늘 같은 날,603,joy,2016-05-10,0.39418702429979086,2016,0.0021182049705804865,0.3963052292703713
3733,Bird,뉴에이지,Forest Bird,742,joy,2014-05-15,0.2963194549257207,2014,0.0022369678533851476,0.2985564227791059
3734,Just Piano,뉴에이지,Happy And Sad,1777,joy,2014-02-06,0.28806140710235234,2014,0.005357266678524807,0.29341867378087716
3735,우리집,뉴에이지,따뜻한 그날,2988,joy,2015-10-28,0.35699346687078204,2015,0.011730343430536581,0.3687238103013186
3736,제이 리,뉴에이지,Suddenly,2640,joy,2015-09-10,0.3487785420125488,2015,0.010364158854289348,0.3591427008668382
3737,아이윌,뉴에이지,지난 날...,102,joy,2015-08-07,0.34552275814485006,2015,0.00040043341027936116,0.3459231915551294
3738,Green Tea,뉴에이지,Daily Life,1555,joy,2015-06-02,0.3401755104680998,2015,0.006104646597886339,0.34628015706598614
3739,Healing,뉴에이지,Slow N Slow,607,joy,2015-06-12,0.3408007934625585,2015,0.0023829713729369827,0.34318376483549545
3740,러브 페이지,뉴에이지,오늘 하루는 어땠나요,1548,joy,2016-04-27,0.3917936997347938,2016,0.005437779924475279,0.3972314796592691
3741,Mono Tape,뉴에이지,이제는 안녕,1301,joy,2016-02-17,0.3792664783630523,2016,0.004570123825414947,0.3838366021884672
3742,감성노트,뉴에이지,작은나라,353,joy,2016-02-04,0.3780374738567024,2016,0.001240010538333187,0.37927748439503556
3743,LAMP,뉴에이지,너와 손잡고,298,joy,2016-11-04,0.4260764570171845,2016,0.001046807763238781,0.4271232647804233
3744,제이 리,뉴에이지,This Morning,2057,joy,2013-11-15,0.2793721296276332,2013,0.007909074480642568,0.28728120410827573
3745,마음치유,뉴에이지,꿈속에서 본 너 (패드소리),198,joy,2017-03-23,0.4572974837749844,2017,0.00035866251487634294,0.45765614628986073
3746,마음치유,뉴에이지,지금 이대로라면 (패드소리),114,joy,2017-03-29,0.4586127342116044,2017,0.00020650266008031867,0.45881923687168474
3747,Morning Dream,뉴에이지,스쳐 지나가다,280,joy,2017-01-06,0.4420319541171651,2017,0.0005071995159867476,0.4425391536331519
3748,자장가 소리,뉴에이지,아름다운 바다,208,joy,2016-08-23,0.40977597619612327,2016,0.0007306577676297533,0.41050663396375303
3749,My Tree,뉴에이지,한걸음,239,joy,2016-01-26,0.3756010263265702,2016,0.0008395538772284184,0.3764405802037986
3750,멜로우 데이즈,뉴에이지,우리 같이 걸어요,529,joy,2017-01-25,0.44537398391513405,2017,0.0009582447998463911,0.44633222871498046
3751,자장가 소리,뉴에이지,눈을 잠시 감아요,554,joy,2016-08-23,0.40977597619612327,2016,0.0019460788618600158,0.41172205505798326
3752,피아노나라,뉴에이지,너에게 갈때,327,joy,2016-10-20,0.42312253390543136,2016,0.0011486783173794677,0.42427121222281083
3753,My Tree,뉴에이지,오늘은 왠지...,1515,joy,2016-01-26,0.3756010263265702,2016,0.0053218582594186355,0.38092288458598883
3754,피아노나라,뉴에이지,오늘은 난,149,joy,2016-07-08,0.4051618189266694,2016,0.0005234038816193905,0.4056852228082888
3755,Reason,뉴에이지,늦은 오후,1327,joy,2016-03-17,0.38424718083615433,2016,0.004661456046368666,0.388908636882523
3756,피아노나라,뉴에이지,만나요,72,joy,2016-04-22,0.3903490804027685,2016,0.00025291999648722227,0.39060200039925574
3757,푸르른,뉴에이지,똑딱똑딱,454,joy,2016-03-23,0.3849587097608832,2016,0.001594801088961096,0.3865535108498443
3758,Green Diary,뉴에이지,Someday,538,joy,2015-07-28,0.3444015610513379,2015,0.0021120899483362383,0.3465136509996741
3759,Just Piano,뉴에이지,지난 날 꿈처럼,1332,joy,2016-02-26,0.3808189051079152,2016,0.004679019935013612,0.38549792504292885
3760,새벽시간,뉴에이지,하루가 지나면,571,joy,2017-02-02,0.4465167424912137,2017,0.0010343247272444032,0.4475510672184581
3761,Sara Bareilles,POP,Gravity,29161,joy,2008-01-18,0.1535393173634619,2008,0.2019208131950311,0.355460130558493
3762,빅마마,발라드,배반,17159,joy,2007-10-02,0.1487311067509002,2007,0.16520139818390162,0.31393250493480185
3763,John Legend,R&B/Soul,All Of Me,33101,joy,2013-08-06,0.27208434851980423,2013,0.12727188837323755,0.3993562368930418
3764,인순이,"발라드, 국내드라마",엄마,3890,joy,2015-10-02,0.35201276439768,2015,0.015271431039085442,0.36728419543676544
3765,Anne Hathaway,국외영화,"I Dreamed A Dream (From ""Les Misérables"")",17909,joy,2012-01-01,0.22995321158282844,2012,0.048434905369515946,0.2783881169523444
3766,울랄라세션,발라드,서쪽 하늘,62689,joy,2011-10-31,0.22441191056297033,2011,0.2822938713018418,0.5067057818648122
3767,아이유,발라드,나만 몰랐던 이야기,107521,joy,2011-02-17,0.2101166476206904,2011,0.48417616067005903,0.6942928082907495
3768,Masterwerk,POP,A Sunset Mistaken 4 The Dawn,2,joy,2017-05-04,0.4674529420642964,2017,3.622853685619626e-06,0.467456564917982
3769,싸이 (PSY),발라드,아버지,35115,joy,2005-07-23,0.11431898057310422,2005,0.33477290927811465,0.44909188985121884
3770,Charlie Puth,"랩/힙합, 국외영화",See You Again,228016,joy,2015-03-17,0.3319174626447315,2015,0.8951492595907727,1.2270667222355043
3771,에픽하이 (EPIK HIGH),랩/힙합,당신의 조각들 (Feat. 지선),9499,joy,2008-06-11,0.16065460661075057,2008,0.06577434945782382,0.22642895606857438
3772,Paul Stirk,POP,Don't Tell Me That...,4,joy,2017-05-04,0.4674529420642964,2017,7.245707371239252e-06,0.46746018777166765
3773,김범수,발라드,하루,22072,joy,2006-04-04,0.12671683304944048,2006,0.18040786301033962,0.3071246960597801
3774,Sam Smith,R&B/Soul,Lay Me Down,55835,joy,2014-01-01,0.28480562323465364,2014,0.16833032357649558,0.4531359468111492
3775,Nicki Minaj,랩/힙합,Grand Piano,2129,joy,2014-12-15,0.32258134069298605,2014,0.0064184697572196485,0.3289998104502057
3776,에일리(Ailee),"발라드, 국내드라마",첫눈처럼 너에게 가겠다,331767,joy,2017-01-07,0.4426141141464887,2017,0.6009716493584832,1.043585763504972
